"ReadingOriginal","ReadingStand","Values","Humidity"
"30/03/2021 08:00:01",2021-03-30 08:00:01,14,104.887
"30/03/2021 09:00:01",2021-03-30 09:00:01,17.938,97.781
"30/03/2021 10:00:01",2021-03-30 10:00:01,21.25,86.922
"30/03/2021 11:00:01",2021-03-30 11:00:01,27.125,53.668
"30/03/2021 12:00:01",2021-03-30 12:00:01,31.875,37.22
"30/03/2021 13:00:01",2021-03-30 13:00:01,34.125,31.751
"30/03/2021 14:00:01",2021-03-30 14:00:01,34.25,32.19
"30/03/2021 15:00:01",2021-03-30 15:00:01,32.5,33.986
"30/03/2021 16:00:01",2021-03-30 16:00:01,28.188,42.689
"30/03/2021 17:00:01",2021-03-30 17:00:01,22.375,53.747
"30/03/2021 18:00:01",2021-03-30 18:00:01,15.25,73.708
"30/03/2021 19:00:01",2021-03-30 19:00:01,10.375,88.359
"30/03/2021 20:00:01",2021-03-30 20:00:01,8.875,95.545
"30/03/2021 21:00:01",2021-03-30 21:00:01,7.563,100.895
"30/03/2021 22:00:01",2021-03-30 22:00:01,7.625,100.416
"30/03/2021 23:00:01",2021-03-30 23:00:01,6.375,105.046
"31/03/2021 00:00:01",2021-03-31 00:00:01,7.563,97.062
"31/03/2021 01:00:01",2021-03-31 01:00:01,10.625,49.117
"31/03/2021 02:00:01",2021-03-31 02:00:01,9.5,45.564
"31/03/2021 03:00:01",2021-03-31 03:00:01,10.375,34.226
"31/03/2021 04:00:01",2021-03-31 04:00:01,10.688,31.95
"31/03/2021 05:00:01",2021-03-31 05:00:01,10.688,29.156
"31/03/2021 06:00:01",2021-03-31 06:00:01,12.625,21.731
"31/03/2021 07:00:01",2021-03-31 07:00:01,12.813,26.761
"31/03/2021 08:00:01",2021-03-31 08:00:01,17.875,22.13
"31/03/2021 09:00:01",2021-03-31 09:00:01,23.5,19.934
"31/03/2021 10:00:01",2021-03-31 10:00:01,28.063,15.662
"31/03/2021 11:00:01",2021-03-31 11:00:01,33.688,11.83
"31/03/2021 12:00:01",2021-03-31 12:00:01,35.438,11.311
"31/03/2021 13:00:01",2021-03-31 13:00:01,37.938,8.956
"31/03/2021 14:00:01",2021-03-31 14:00:01,38.875,12.229
"31/03/2021 15:00:01",2021-03-31 15:00:01,35.563,13.028
"31/03/2021 16:00:01",2021-03-31 16:00:01,32.375,17.299
"31/03/2021 17:00:01",2021-03-31 17:00:01,25.438,18.217
"31/03/2021 18:00:01",2021-03-31 18:00:01,17.063,40.933
"31/03/2021 19:00:01",2021-03-31 19:00:01,11.063,58.977
"31/03/2021 20:00:01",2021-03-31 20:00:01,12,49.156
"31/03/2021 21:00:01",2021-03-31 21:00:01,11.188,55.025
"31/03/2021 22:00:01",2021-03-31 22:00:01,13.188,34.386
"31/03/2021 23:00:01",2021-03-31 23:00:01,13.375,31.631
"1/4/2021 0:00",2021-04-01 00:00:00,13.563,26.321
"1/4/2021 1:00",2021-04-01 01:00:00,16.438,17.02
"1/4/2021 2:00",2021-04-01 02:00:00,12.938,23.407
"1/4/2021 3:00",2021-04-01 03:00:00,13.438,19.215
"1/4/2021 4:00",2021-04-01 04:00:00,12.938,20.293
"1/4/2021 5:00",2021-04-01 05:00:00,12.438,22.409
"1/4/2021 6:00",2021-04-01 06:00:00,11.313,29.196
"1/4/2021 7:00",2021-04-01 07:00:00,14,27.918
"1/4/2021 8:00",2021-04-01 08:00:00,19.563,36.821
"1/4/2021 9:00",2021-04-01 09:00:00,21.313,35.543
"1/4/2021 10:00",2021-04-01 10:00:00,20.25,46.881
"1/4/2021 11:00",2021-04-01 11:00:00,27.875,19.974
"1/4/2021 12:00",2021-04-01 12:00:00,35.938,21.81
"1/4/2021 13:00",2021-04-01 13:00:00,43.875,10.353
"1/4/2021 14:00",2021-04-01 14:00:00,41.438,10.513
"1/4/2021 15:00",2021-04-01 15:00:00,30.375,16.341
"1/4/2021 16:00",2021-04-01 16:00:00,35.563,13.626
"1/4/2021 17:00",2021-04-01 17:00:00,27.688,21.531
"1/4/2021 18:00",2021-04-01 18:00:00,18.313,33.348
"1/4/2021 19:00",2021-04-01 19:00:00,13.688,51.073
"1/4/2021 20:00",2021-04-01 20:00:00,11.5,57.66
"1/4/2021 21:00",2021-04-01 21:00:00,9.5,66.682
"1/4/2021 22:00",2021-04-01 22:00:00,8.563,69.357
"1/4/2021 23:00",2021-04-01 23:00:00,7.813,69.397
"2/4/2021 0:00",2021-04-02 00:00:00,6.688,74.507
"2/4/2021 1:00",2021-04-02 01:00:00,6.063,76.702
"2/4/2021 2:00",2021-04-02 02:00:00,5.375,78.698
"2/4/2021 3:00",2021-04-02 03:00:00,4.875,81.652
"2/4/2021 4:00",2021-04-02 04:00:00,4.313,85.245
"2/4/2021 5:00",2021-04-02 05:00:00,4,88.838
"2/4/2021 6:00",2021-04-02 06:00:00,4.25,91.313
"2/4/2021 7:00",2021-04-02 07:00:00,6.938,91.952
"2/4/2021 8:00",2021-04-02 08:00:00,14.125,87.241
"2/4/2021 9:00",2021-04-02 09:00:00,21.5,62.331
"2/4/2021 10:00",2021-04-02 10:00:00,27,40.094
"2/4/2021 11:00",2021-04-02 11:00:00,31.625,28.797
"2/4/2021 12:00",2021-04-02 12:00:00,35.438,23.327
"2/4/2021 13:00",2021-04-02 13:00:00,38.813,21.092
"2/4/2021 14:00",2021-04-02 14:00:00,38.938,22.729
"2/4/2021 15:00",2021-04-02 15:00:00,34.875,25.842
"2/4/2021 16:00",2021-04-02 16:00:00,30.813,32.709
"2/4/2021 17:00",2021-04-02 17:00:00,24.5,44.526
"2/4/2021 18:00",2021-04-02 18:00:00,16.75,63.608
"2/4/2021 19:00",2021-04-02 19:00:00,12.063,81.173
"2/4/2021 20:00",2021-04-02 20:00:00,8.75,88.279
"2/4/2021 21:00",2021-04-02 21:00:00,6.938,92.112
"2/4/2021 22:00",2021-04-02 22:00:00,6.375,95.465
"2/4/2021 23:00",2021-04-02 23:00:00,6.75,96.863
"3/4/2021 0:00",2021-04-03 00:00:00,5.375,98.14
"3/4/2021 1:00",2021-04-03 01:00:00,4.375,100.296
"3/4/2021 2:00",2021-04-03 02:00:00,3.625,100.775
"3/4/2021 3:00",2021-04-03 03:00:00,3.563,102.372
"3/4/2021 4:00",2021-04-03 04:00:00,4.188,102.491
"3/4/2021 5:00",2021-04-03 05:00:00,9.25,94.946
"3/4/2021 6:00",2021-04-03 06:00:00,8.125,98.22
"3/4/2021 7:00",2021-04-03 07:00:00,11.25,94.866
"3/4/2021 8:00",2021-04-03 08:00:00,14.563,98.459
"3/4/2021 9:00",2021-04-03 09:00:00,18.625,87.162
"3/4/2021 10:00",2021-04-03 10:00:00,25.063,57.101
"3/4/2021 11:00",2021-04-03 11:00:00,30,37.42
"3/4/2021 12:00",2021-04-03 12:00:00,35,27.519
"3/4/2021 13:00",2021-04-03 13:00:00,39.25,21.411
"3/4/2021 14:00",2021-04-03 14:00:00,39.438,20.732
"3/4/2021 15:00",2021-04-03 15:00:00,36.563,23.327
"3/4/2021 16:00",2021-04-03 16:00:00,31.063,27.599
"3/4/2021 17:00",2021-04-03 17:00:00,24.875,42.25
"3/4/2021 18:00",2021-04-03 18:00:00,16.813,60.135
"3/4/2021 19:00",2021-04-03 19:00:00,10.75,80.096
"3/4/2021 20:00",2021-04-03 20:00:00,9.625,87.122
"3/4/2021 21:00",2021-04-03 21:00:00,9.625,90.076
"3/4/2021 22:00",2021-04-03 22:00:00,7.438,94.068
"3/4/2021 23:00",2021-04-03 23:00:00,5.813,97.661
"4/4/2021 0:00",2021-04-04 00:00:00,5,98.419
"4/4/2021 1:00",2021-04-04 01:00:00,4.188,98.18
"4/4/2021 2:00",2021-04-04 02:00:00,4.313,98.619
"4/4/2021 3:00",2021-04-04 03:00:00,4.125,97.581
"4/4/2021 4:00",2021-04-04 04:00:00,4.125,98.978
"4/4/2021 5:00",2021-04-04 05:00:00,3.875,97.98
"4/4/2021 6:00",2021-04-04 06:00:00,4.188,100.735
"4/4/2021 7:00",2021-04-04 07:00:00,6.875,98.459
"4/4/2021 8:00",2021-04-04 08:00:00,13.938,83.649
"4/4/2021 9:00",2021-04-04 09:00:00,23,55.025
"4/4/2021 10:00",2021-04-04 10:00:00,27.688,41.971
"4/4/2021 11:00",2021-04-04 11:00:00,29,31.831
"4/4/2021 12:00",2021-04-04 12:00:00,33.375,26.082
"4/4/2021 13:00",2021-04-04 13:00:00,39.563,18.377
"4/4/2021 14:00",2021-04-04 14:00:00,39.75,16.421
"4/4/2021 15:00",2021-04-04 15:00:00,36.188,20.613
"4/4/2021 16:00",2021-04-04 16:00:00,31.313,24.844
"4/4/2021 17:00",2021-04-04 17:00:00,23.813,35.184
"4/4/2021 18:00",2021-04-04 18:00:00,17.125,52.59
"4/4/2021 19:00",2021-04-04 19:00:00,11.375,69.756
"4/4/2021 20:00",2021-04-04 20:00:00,9.25,77.82
"4/4/2021 21:00",2021-04-04 21:00:00,9.313,81.533
"4/4/2021 22:00",2021-04-04 22:00:00,7.75,85.046
"4/4/2021 23:00",2021-04-04 23:00:00,6.813,89.557
"5/4/2021 0:00",2021-04-05 00:00:00,6.5,90.755
"5/4/2021 1:00",2021-04-05 01:00:00,6.25,92.072
"5/4/2021 2:00",2021-04-05 02:00:00,5.75,95.146
"5/4/2021 3:00",2021-04-05 03:00:00,5.125,96.743
"5/4/2021 4:00",2021-04-05 04:00:00,4.5,99.497
"5/4/2021 5:00",2021-04-05 05:00:00,4.563,98.619
"5/4/2021 6:00",2021-04-05 06:00:00,9.063,95.106
"5/4/2021 7:00",2021-04-05 07:00:00,11.813,90.794
"5/4/2021 8:00",2021-04-05 08:00:00,14.125,92.192
"5/4/2021 9:00",2021-04-05 09:00:00,20.313,69.995
"5/4/2021 10:00",2021-04-05 10:00:00,26.063,47.2
"5/4/2021 11:00",2021-04-05 11:00:00,31.563,30.873
"5/4/2021 12:00",2021-04-05 12:00:00,33.75,29.036
"5/4/2021 13:00",2021-04-05 13:00:00,37.625,22.13
"5/4/2021 14:00",2021-04-05 14:00:00,38.063,22.21
"5/4/2021 15:00",2021-04-05 15:00:00,34.625,23.767
"5/4/2021 16:00",2021-04-05 16:00:00,29.375,29.755
"5/4/2021 17:00",2021-04-05 17:00:00,23.438,43.049
"5/4/2021 18:00",2021-04-05 18:00:00,15.938,62.929
"5/4/2021 19:00",2021-04-05 19:00:00,12.375,78.778
"5/4/2021 20:00",2021-04-05 20:00:00,10.375,86.882
"5/4/2021 21:00",2021-04-05 21:00:00,13.438,82.611
"5/4/2021 22:00",2021-04-05 22:00:00,13,86.164
"5/4/2021 23:00",2021-04-05 23:00:00,13.438,83.09
"6/4/2021 0:00",2021-04-06 00:00:00,9.25,91.952
"6/4/2021 1:00",2021-04-06 01:00:00,10.688,93.988
"6/4/2021 2:00",2021-04-06 02:00:00,10.5,93.31
"6/4/2021 3:00",2021-04-06 03:00:00,11.75,91.034
"6/4/2021 4:00",2021-04-06 04:00:00,12.188,88.12
"6/4/2021 5:00",2021-04-06 05:00:00,12,88.918
"6/4/2021 6:00",2021-04-06 06:00:00,12.375,89.038
"6/4/2021 7:00",2021-04-06 07:00:00,13.688,84.447
"6/4/2021 8:00",2021-04-06 08:00:00,17.5,74.028
"6/4/2021 9:00",2021-04-06 09:00:00,21.625,60.614
"6/4/2021 10:00",2021-04-06 10:00:00,27.75,41.532
"6/4/2021 11:00",2021-04-06 11:00:00,31.438,32.23
"6/4/2021 12:00",2021-04-06 12:00:00,33,27.28
"6/4/2021 13:00",2021-04-06 13:00:00,34.25,25.244
"6/4/2021 14:00",2021-04-06 14:00:00,38.25,21.411
"6/4/2021 15:00",2021-04-06 15:00:00,36.563,21.371
"6/4/2021 16:00",2021-04-06 16:00:00,30.438,29.036
"6/4/2021 17:00",2021-04-06 17:00:00,24.25,41.412
"6/4/2021 18:00",2021-04-06 18:00:00,17.188,58.458
"6/4/2021 19:00",2021-04-06 19:00:00,13.063,73.149
"6/4/2021 20:00",2021-04-06 20:00:00,11.688,82.571
"6/4/2021 21:00",2021-04-06 21:00:00,9.563,88.599
"6/4/2021 22:00",2021-04-06 22:00:00,10.188,92.032
"6/4/2021 23:00",2021-04-06 23:00:00,8.563,92.87
"7/4/2021 0:00",2021-04-07 00:00:00,8.125,93.469
"7/4/2021 1:00",2021-04-07 01:00:00,8.188,95.146
"7/4/2021 2:00",2021-04-07 02:00:00,7.563,96.264
"7/4/2021 3:00",2021-04-07 03:00:00,6.938,99.058
