ReadingOriginal,ReadingStand,Values,Humidity
19/01/2021 01:25:01,1/19/2021 1:25,6.063,73.908
19/01/2021 02:25:01,1/19/2021 2:25,6.563,75.824
19/01/2021 03:25:01,1/19/2021 3:25,7.938,76.143
19/01/2021 04:25:01,1/19/2021 4:25,6.75,78.618
19/01/2021 05:25:01,1/19/2021 5:25,7.063,79.936
19/01/2021 06:25:01,1/19/2021 6:25,7.938,77.82
19/01/2021 07:25:01,1/19/2021 7:25,9.813,68.319
19/01/2021 08:25:01,1/19/2021 8:25,13.375,54.266
19/01/2021 09:25:01,1/19/2021 9:25,16.313,41.412
19/01/2021 10:25:01,1/19/2021 10:25,19.688,33.507
19/01/2021 11:25:01,1/19/2021 11:25,26.938,24.645
19/01/2021 12:25:01,1/19/2021 12:25,31.125,17.818
19/01/2021 13:25:01,1/19/2021 13:25,26,20.054
19/01/2021 14:25:01,1/19/2021 14:25,22.188,21.81
19/01/2021 15:25:01,1/19/2021 15:25,17.375,27.24
19/01/2021 16:25:01,1/19/2021 16:25,15.375,32.31
19/01/2021 17:25:01,1/19/2021 17:25,13.063,37.1
19/01/2021 18:25:01,1/19/2021 18:25,13.75,37.619
19/01/2021 19:25:01,1/19/2021 19:25,13.5,39.216
19/01/2021 20:25:01,1/19/2021 20:25,13.938,40.773
19/01/2021 21:25:01,1/19/2021 21:25,13.438,42.41
19/01/2021 22:25:01,1/19/2021 22:25,13.25,43.967
19/01/2021 23:25:01,1/19/2021 23:25,12.625,45.404
20/01/2021 00:25:01,1/20/2021 0:25,12.625,44.206
20/01/2021 01:25:01,1/20/2021 1:25,12.563,44.965
20/01/2021 02:25:01,1/20/2021 2:25,13.125,44.605
20/01/2021 03:25:01,1/20/2021 3:25,13.25,45.244
20/01/2021 04:25:01,1/20/2021 4:25,13.188,46.322
20/01/2021 05:25:01,1/20/2021 5:25,13,47.16
20/01/2021 06:25:01,1/20/2021 6:25,12.813,48.398
20/01/2021 07:25:01,1/20/2021 7:25,13.5,51.312
20/01/2021 08:25:01,1/20/2021 8:25,15.25,49.755
20/01/2021 09:25:01,1/20/2021 9:25,23.375,35.783
20/01/2021 10:25:01,1/20/2021 10:25,19.875,40.733
20/01/2021 11:25:01,1/20/2021 11:25,31.563,24.126
20/01/2021 12:25:01,1/20/2021 12:25,33.75,20.533
20/01/2021 13:25:01,1/20/2021 13:25,32.5,20.613
20/01/2021 14:25:01,1/20/2021 14:25,33.438,18.936
20/01/2021 15:25:01,1/20/2021 15:25,29.75,22.848
20/01/2021 16:25:01,1/20/2021 16:25,23.875,30.393
20/01/2021 17:25:01,1/20/2021 17:25,16.625,38.458
20/01/2021 18:25:01,1/20/2021 18:25,15.125,42.849
20/01/2021 19:25:01,1/20/2021 19:25,14.25,46.522
20/01/2021 20:25:01,1/20/2021 20:25,13.813,47.999
20/01/2021 21:25:01,1/20/2021 21:25,13.25,51.432
20/01/2021 22:25:01,1/20/2021 22:25,13.563,53.029
20/01/2021 23:25:01,1/20/2021 23:25,12.5,54.546
